date,groupes,genre,renouveau,statut,duree,ministre,theme,total
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de l’intérieur,police,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de l’intérieur,sécurité des biens et des personnes,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de l’intérieur,sécurité routière,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la cohésion des territoires,télécommunications,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la cohésion des territoires,urbanisme,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,biodiversité,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,environnement,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,voirie,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,agriculture,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,commerce et artisanat,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,établissements de santé,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,produits dangereux,1
2017-09-26,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,santé,2
2017-09-26,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,professions et activités sociales,1
2017-09-26,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-09-26,LREM,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-09-26,LREM,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-09-26,LREM,H,nouveaux,reponse,1,Ministère du travail,personnes handicapées,1
2017-09-26,LREM,H,nouveaux,retrait,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-09-26,MODEM,F,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-26,MODEM,F,nouveaux,attente,1,Ministère de l’intérieur,eau et assainissement,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,outre-mer,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'économie et des finances,transports aériens,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'économie et des finances,travail,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'éducation nationale,outre-mer,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,agriculture,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,eau et assainissement,1
2017-09-26,MODEM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,outre-mer,1
2017-09-26,MODEM,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-09-26,MODEM,H,nouveaux,reponse,1,Ministère du travail,outre-mer,1
2017-09-26,NG,F,anciens,attente,1,Ministère de l'action et des comptes publics,impôt sur les sociétés,1
2017-09-26,NG,F,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,professions de santé,1
2017-09-26,NG,F,anciens,attente,1,Ministère de la cohésion des territoires,aménagement du territoire,1
2017-09-26,NG,H,anciens,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,1
2017-09-26,NG,H,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-09-26,NG,H,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,retraites : régime agricole,1
2017-09-26,NG,H,anciens,attente,1,Ministère des armées,anciens combattants et victimes de guerre,1
2017-09-26,NG,H,anciens,attente,1,Ministère des solidarités et de la santé,professions de santé,1
2017-09-26,NG,H,nouveaux,attente,1,Ministère de l'économie et des finances,impôt sur le revenu,1
2017-09-26,NG,H,nouveaux,reponse,0,Ministère du travail,décorations, insignes et emblèmes,1
2017-09-26,NI,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-09-26,NI,H,anciens,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,travail,1
2017-09-26,NI,H,anciens,attente,1,Ministère de l’intérieur,police,1
2017-09-26,NI,H,anciens,attente,1,Secrétariat d'État, auprès du ministre de la cohésion des territoires,logement : aides et prêts,1
2017-09-26,NI,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,2
2017-09-26,NI,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,sécurité sociale,1
2017-09-26,NI,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-09-26,NI,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,outre-mer,1
2017-10-03,GDR,F,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,enseignement agricole,1
2017-10-03,GDR,F,anciens,attente,1,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-03,GDR,F,anciens,attente,1,Ministère de l’intérieur,gendarmerie,1
2017-10-03,GDR,H,anciens,attente,1,Ministère de l'action et des comptes publics,établissements de santé,1
2017-10-03,GDR,H,anciens,attente,1,Ministère de l’intérieur,outre-mer,1
2017-10-03,GDR,H,anciens,attente,1,Ministère des outre-mer,outre-mer,2
2017-10-03,GDR,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-10-03,GDR,H,nouveaux,attente,1,Ministère de la cohésion des territoires,eau et assainissement,1
2017-10-03,GDR,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,GDR,H,nouveaux,attente,1,Ministère des solidarités et de la santé,retraites : généralités,1
2017-10-03,GDR,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-03,LC,F,nouveaux,attente,1,Ministère des solidarités et de la santé,politique sociale,1
2017-10-03,LC,H,anciens,attente,1,Ministère de l'Europe et des affaires étrangères,tourisme et loisirs,1
2017-10-03,LC,H,anciens,attente,1,Ministère de l’intérieur,outre-mer,1
2017-10-03,LC,H,anciens,attente,1,Ministère de la cohésion des territoires,logement,2
2017-10-03,LC,H,anciens,attente,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-03,LC,H,anciens,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,LC,H,anciens,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-03,LC,H,anciens,reponse,0,Ministère de l'économie et des finances,emploi et activité,1
2017-10-03,LC,H,nouveaux,attente,1,Ministère de l'éducation nationale,numérique,1
2017-10-03,LC,H,nouveaux,attente,1,Ministère de l’intérieur,sécurité routière,1
2017-10-03,LFI,F,nouveaux,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,discriminations,1
2017-10-03,LFI,F,nouveaux,attente,1,Ministère de l'économie et des finances,politique économique,1
2017-10-03,LFI,F,nouveaux,attente,1,Ministère de l’intérieur,droits fondamentaux,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'économie et des finances,banques et établissements financiers,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement secondaire,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,commerce extérieur,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,enseignement,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de l’intérieur,justice,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de la culture,outre-mer,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de la justice,justice,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,produits dangereux,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère des armées,défense,1
2017-10-03,LFI,H,nouveaux,attente,1,Ministère des solidarités et de la santé,outre-mer,1
2017-10-03,LR,F,anciens,attente,1,Ministère des solidarités et de la santé,professions de santé,2
2017-10-03,LR,F,anciens,attente,1,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-10-03,LR,F,anciens,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,Internet,1
2017-10-03,LR,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôt de solidarité sur la fortune,1
2017-10-03,LR,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,retraites : généralités,1
2017-10-03,LR,F,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-10-03,LR,F,nouveaux,attente,1,Ministère de l’intérieur,sécurité routière,2
2017-10-03,LR,F,nouveaux,attente,1,Ministère de l’intérieur,terrorisme,2
2017-10-03,LR,F,nouveaux,attente,1,Ministère de la justice,outre-mer,1
2017-10-03,LR,F,nouveaux,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LR,F,nouveaux,attente,1,Premier ministre,anciens combattants et victimes de guerre,1
2017-10-03,LR,F,nouveaux,attente,1,Secrétariat d'État, auprès du ministre de la cohésion des territoires,montagne,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l'action et des comptes publics,impôt sur le revenu,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,2
2017-10-03,LR,H,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l'économie et des finances,communes,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l’intérieur,élections et référendums,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l’intérieur,gendarmerie,1
2017-10-03,LR,H,anciens,attente,1,Ministère de l’intérieur,sécurité routière,1
2017-10-03,LR,H,anciens,attente,1,Ministère de la cohésion des territoires,logement : aides et prêts,1
2017-10-03,LR,H,anciens,attente,1,Ministère de la culture,patrimoine culturel,1
2017-10-03,LR,H,anciens,attente,1,Ministère de la transition écologique et solidaire,économie sociale et solidaire,1
2017-10-03,LR,H,anciens,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LR,H,anciens,attente,1,Ministère de la transition écologique et solidaire,femmes,1
2017-10-03,LR,H,anciens,attente,1,Ministère des solidarités et de la santé,enfants,1
2017-10-03,LR,H,anciens,attente,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-03,LR,H,anciens,attente,1,Ministère des solidarités et de la santé,professions de santé,2
2017-10-03,LR,H,anciens,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-03,LR,H,anciens,reponse,0,Ministère des solidarités et de la santé,fonction publique hospitalière,1
2017-10-03,LR,H,anciens,reponse,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-03,LR,H,anciens,reponse,0,Ministère du travail,emploi et activité,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,outre-mer,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,2
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,fonctionnaires et agents publics,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,politique sociale,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,consommation,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,environnement,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'économie et des finances,banques et établissements financiers,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'économie et des finances,chambres consulaires,2
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'économie et des finances,emploi et activité,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'économie et des finances,impôts locaux,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l'économie et des finances,logement,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l’intérieur,enseignement,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de l’intérieur,outre-mer,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,animaux,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,chasse et pêche,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère des solidarités et de la santé,communes,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère des solidarités et de la santé,maladies,1
2017-10-03,LR,H,nouveaux,attente,1,Ministère des solidarités et de la santé,professions de santé,2
2017-10-03,LR,H,nouveaux,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,LR,H,nouveaux,attente,1,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-10-03,LR,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-03,LR,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,2
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,emploi et activité,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôt de solidarité sur la fortune,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,politique sociale,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,outre-mer,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'économie et des finances,formation professionnelle et apprentissage,1
2017-10-03,LREM,F,nouveaux,attente,1,Ministère de l'économie et des finances,impôts et taxes,1
